day,hour,precinct,criminal,traffic
4,6,63,22,36
4,6,45,30,5
4,6,106,43,38
4,6,10,12,24325
4,6,78,14,1905
4,6,6,11,34992
4,6,5,10,10758
4,6,94,21,1313
4,6,40,51,370
4,6,34,25,126
4,6,32,30,1423
4,6,50,20,9
4,6,25,33,3734
4,6,100,9,8
4,6,18,19,43907
4,6,20,10,27355
4,6,111,11,19
4,6,107,29,75
4,6,30,29,1428
4,6,49,27,27
4,6,88,23,707
4,6,26,12,2895
4,6,123,8,2
4,6,9,23,25001
4,6,104,38,69
4,6,33,29,808
4,6,62,19,25
4,6,22,0,9836
4,7,44,64,304
4,7,103,89,207
4,7,28,30,7490
4,7,105,73,25
4,7,13,51,89685
4,7,71,52,256
4,7,7,19,5464
4,7,46,60,61
4,7,48,50,21
4,7,19,45,161939
4,7,41,55,63
4,7,14,67,125212
4,7,67,71,11
4,7,17,18,124055
4,7,61,32,26
4,7,102,49,368
4,7,110,44,779
4,7,108,54,9459
4,7,75,139,50
4,7,73,74,87
4,7,60,39,13
4,7,68,45,124
4,7,79,53,213
4,7,23,53,31644
4,7,42,55,44
4,7,115,66,12336
4,7,52,62,65
4,7,1,31,55130
4,7,72,49,244
4,7,109,59,93
4,7,24,28,40213
4,7,81,54,154
4,7,90,47,1338
4,7,112,20,785
4,7,43,92,116
4,7,84,28,10766
4,7,47,78,13
4,7,77,57,341
4,7,101,46,4
4,7,83,56,112
4,7,113,74,22474
4,7,120,74,128
4,7,70,72,370
4,7,69,53,11
4,7,66,38,93
4,7,114,57,9078
4,7,76,23,3803
4,7,63,30,47
4,7,45,62,9
4,7,106,51,58
4,7,10,18,42901
4,7,78,24,2284
4,7,6,24,57982
4,7,5,26,18238
4,7,94,28,1604
4,7,40,63,460
4,7,34,28,273
4,7,32,51,2687
4,7,50,36,18
4,7,25,68,6919
4,7,100,19,4
4,7,18,31,79594
4,7,20,22,55385
4,7,111,26,26
4,7,107,28,119
4,7,30,43,2466
4,7,49,68,38
4,7,88,35,906
4,7,26,28,6575
4,7,9,28,33429
4,7,104,67,81
4,7,33,32,1586
4,7,62,42,35
4,7,22,2,25142
4,7,122,10,1000
4,7,123,10,1000
4,8,44,108,211
4,8,103,84,152
4,8,28,59,6677
4,8,105,96,36
4,8,13,84,109402
4,8,71,89,248
4,8,7,40,6907
4,8,46,97,44
4,8,48,95,26
4,8,19,91,190182
4,8,41,102,18
4,8,14,110,145741
4,8,67,113,13
4,8,17,36,168475
4,8,61,73,60
4,8,102,80,279
4,8,110,56,587
4,8,108,79,8279
4,8,75,175,41
4,8,73,102,53
4,8,60,82,7
4,8,68,47,53
4,8,79,76,192
4,8,23,50,32894
4,8,42,110,23
4,8,115,75,22602
4,8,52,96,23
4,8,122,75,10
4,8,1,73,73981
4,8,72,63,272
4,8,109,90,121
4,8,24,64,48455
4,8,81,77,93
4,8,90,89,1807
4,8,112,31,872
4,8,43,134,72
4,8,84,58,10622
4,8,47,113,13
4,8,77,87,240
4,8,101,56,4
4,8,83,70,65
4,8,113,115,16447
4,8,120,106,105
4,8,70,71,441
4,8,69,59,5
4,8,66,67,94
4,8,114,108,7624
4,8,76,38,4626
4,8,63,48,31
4,8,45,69,10
4,8,106,84,61
4,8,10,44,58398
4,8,78,40,2508
4,8,6,48,72242
4,8,5,44,25520
4,8,94,62,1855
4,8,40,154,379
4,8,34,50,228
4,8,32,76,1634
4,8,50,46,56
4,8,25,84,5553
4,8,100,20,7
4,8,18,64,107143
4,8,20,46,62155
4,8,111,42,24
4,8,107,60,86
4,8,30,67,2517
4,8,49,95,21
4,8,88,55,1118
4,8,26,22,7907
4,8,123,40,3
4,8,9,56,30751
4,8,104,69,67
4,8,33,37,1645
4,8,62,77,26
4,8,22,2,31326
4,9,44,110,73
4,9,103,118,74
4,9,28,48,3472
4,9,105,95,33
4,9,13,115,106408
4,9,71,69,159
4,9,7,44,7172
4,9,46,111,11
4,9,48,109,9
4,9,19,79,164270
4,9,41,109,10
4,9,14,112,158434
4,9,67,119,16
4,9,17,51,173590
4,9,61,85,20
4,9,102,81,190
4,9,110,62,405
4,9,108,66,5548
4,9,75,183,24
4,9,73,120,31
4,9,60,61,8
4,9,68,63,64
4,9,79,89,133
4,9,23,62,24203
4,9,42,87,28
4,9,115,79,31116
4,9,52,120,21
4,9,122,57,1
4,9,1,79,70541
4,9,72,51,128
4,9,109,87,66
4,9,24,60,38456
4,9,81,83,80
4,9,90,81,1417
4,9,112,38,482
4,9,43,154,41
4,9,84,78,7335
4,9,47,110,7
4,9,77,98,228
4,9,101,46,13
4,9,83,90,74
4,9,113,132,11034
4,9,120,110,113
4,9,70,80,264
4,9,69,54,6
4,9,66,61,54
4,9,114,137,5262
4,9,76,35,2893
4,9,63,64,20
4,9,45,71,2
4,9,106,66,40
4,9,10,48,65502
4,9,78,55,1752
4,9,6,46,83077
4,9,5,46,28802
4,9,94,64,1818
4,9,40,135,255
4,9,34,76,166
4,9,32,79,804
4,9,50,51,21
4,9,25,155,3213
4,9,100,48,3
4,9,18,115,115828
4,9,20,55,59737
4,9,111,60,22
4,9,107,43,66
4,9,30,55,1759
4,9,49,110,27
4,9,88,49,1025
4,9,26,38,5390
4,9,123,47,5
4,9,9,64,35776
4,9,104,86,63
4,9,33,61,1201
4,9,62,72,27
4,9,22,1,26489
4,10,44,133,61
4,10,103,107,121
4,10,28,54,2744
4,10,105,123,26
4,10,13,112,96373
4,10,71,82,100
4,10,7,43,5876
4,10,46,106,18
4,10,48,124,10
4,10,19,83,145961
4,10,41,89,8
4,10,14,138,149911
4,10,67,127,9
4,10,17,45,171648
4,10,61,74,21
4,10,102,67,210
4,10,110,74,337
4,10,108,72,4356
4,10,75,185,20
4,10,73,108,19
4,10,60,63,4
4,10,68,58,25
4,10,79,82,119
4,10,23,71,20618
4,10,42,88,12
4,10,115,78,41043
4,10,52,99,20
4,10,122,81,1
4,10,1,64,65001
4,10,72,56,92
4,10,109,119,80
4,10,24,60,36000
4,10,81,81,71
4,10,90,63,1233
4,10,112,50,299
4,10,43,142,20
4,10,84,87,4907
4,10,47,89,8
4,10,77,96,175
4,10,101,47,4
4,10,83,90,33
4,10,113,88,13664
4,10,120,93,115
4,10,70,92,111
4,10,69,65,12
4,10,66,53,32
4,10,114,121,3742
4,10,76,32,1557
4,10,63,50,26
4,10,45,84,19
4,10,106,49,27
4,10,10,48,54705
4,10,78,54,1148
4,10,6,51,70161
4,10,5,57,27989
4,10,94,40,1574
4,10,40,155,220
4,10,34,52,110
4,10,32,58,510
4,10,50,48,25
4,10,25,121,2328
4,10,100,52,5
4,10,18,120,111208
4,10,20,62,61026
4,10,111,39,13
4,10,107,63,51
4,10,30,68,1081
4,10,49,93,20
4,10,88,49,707
4,10,26,37,4506
4,10,123,38,2
4,10,9,55,38731
4,10,104,80,80
4,10,33,83,917
4,10,62,76,39
4,10,22,2,27271
4,11,44,148,86
4,11,103,140,175
4,11,28,88,2635
4,11,105,100,27
4,11,13,84,96513
4,11,71,99,87
4,11,7,53,5338
4,11,46,114,19
4,11,48,113,16
4,11,19,96,141980
4,11,41,101,6
4,11,14,150,155265
4,11,67,109,10
4,11,17,45,193106
4,11,61,66,22
4,11,102,56,229
4,11,110,70,336
4,11,108,49,4587
4,11,75,196,27
4,11,73,116,27
4,11,60,70,5
4,11,68,60,35
4,11,79,91,150
4,11,23,78,20289
4,11,42,79,21
4,11,115,71,41681
4,11,52,108,28
4,11,122,90,13
4,11,1,105,72523
4,11,72,59,101
4,11,109,105,132
4,11,24,53,34777
4,11,81,79,81
4,11,90,87,1266
4,11,112,47,291
4,11,43,141,43
4,11,84,115,4385
4,11,47,96,21
4,11,77,94,141
4,11,101,51,11
4,11,83,90,34
4,11,113,87,17236
4,11,120,91,122
4,11,70,81,130
4,11,69,60,5
4,11,66,42,29
4,11,114,143,3312
4,11,76,35,1106
4,11,63,58,10
4,11,45,79,15
4,11,106,70,37
4,11,10,51,53677
4,11,78,56,933
4,11,6,57,64570
4,11,5,55,30963
4,11,94,50,1609
4,11,40,165,263
4,11,34,54,123
4,11,32,86,519
4,11,50,62,34
4,11,25,102,2240
4,11,100,40,4
4,11,18,108,111781
4,11,20,59,61817
4,11,111,39,14
4,11,107,71,83
4,11,30,49,880
4,11,49,82,11
4,11,88,52,560
4,11,26,46,5596
4,11,123,34,1
4,11,9,60,33822
4,11,104,66,64
4,11,33,40,785
4,11,62,86,25
4,11,22,4,30196
4,12,44,158,87
4,12,103,141,160
4,12,28,86,2996
4,12,105,154,28
4,12,13,183,99347
4,12,71,142,123
4,12,7,47,5232
4,12,46,141,18
4,12,48,112,21
4,12,19,181,139502
4,12,41,148,17
4,12,14,224,151851
4,12,67,140,9
4,12,17,52,200123
4,12,61,116,38
4,12,102,134,317
4,12,110,122,436
4,12,108,89,4027
4,12,75,245,17
4,12,73,155,23
4,12,60,115,12
4,12,68,71,38
4,12,79,119,111
4,12,23,102,19628
4,12,42,106,6
4,12,115,103,39018
4,12,52,191,20
4,12,122,96,8
4,12,1,140,75636
4,12,72,80,92
4,12,109,157,117
4,12,24,98,35233
4,12,81,106,45
4,12,90,108,1468
4,12,112,78,305
4,12,43,164,34
4,12,84,119,5190
4,12,47,138,17
4,12,77,113,123
4,12,101,83,10
4,12,83,110,27
4,12,113,165,17938
4,12,120,166,139
4,12,70,154,86
4,12,69,74,13
4,12,66,86,21
4,12,114,158,2906
4,12,76,39,1145
4,12,63,82,12
4,12,45,100,4
4,12,106,97,31
4,12,10,89,57938
4,12,78,78,1119
4,12,6,84,67616
4,12,5,86,35570
4,12,94,70,1828
4,12,40,220,221
4,12,34,76,202
4,12,32,95,651
4,12,50,68,39
4,12,25,107,2764
4,12,100,62,5
4,12,18,167,112184
4,12,20,108,63856
4,12,111,58,27
4,12,107,99,87
4,12,30,70,1036
4,12,49,116,17
4,12,88,79,563
4,12,26,61,6731
4,12,123,70,3
4,12,9,91,33306
4,12,104,126,62
4,12,33,73,965
4,12,62,113,17
4,12,22,7,34874
4,13,44,169,71
4,13,103,157,207
4,13,28,86,3367
4,13,105,95,40
4,13,13,135,100703
4,13,71,128,109
4,13,7,71,5500
4,13,46,157,15
4,13,48,129,4
4,13,19,112,132597
4,13,41,154,18
4,13,14,242,145344
4,13,67,114,19
4,13,17,46,188992
4,13,61,81,24
4,13,102,76,338
4,13,110,103,393
4,13,108,64,3672
4,13,75,225,25
4,13,73,146,25
4,13,60,84,12
4,13,68,60,28
4,13,79,112,116
4,13,23,83,20032
4,13,42,102,6
4,13,115,81,37789
4,13,52,158,30
4,13,122,87,10
4,13,1,119,74368
4,13,72,91,73
4,13,109,114,110
4,13,24,63,33731
4,13,81,76,84
4,13,90,94,1674
4,13,112,57,307
4,13,43,171,28
4,13,84,111,5729
4,13,47,123,23
4,13,77,95,147
4,13,101,70,4
4,13,83,70,54
4,13,113,131,27354
4,13,120,91,168
4,13,70,112,137
4,13,69,61,7
4,13,66,76,49
4,13,114,124,2823
4,13,76,42,816
4,13,63,68,15
4,13,45,98,6
4,13,106,60,71
4,13,10,57,56842
4,13,78,83,1279
4,13,6,74,68453
4,13,5,89,37147
4,13,94,42,1749
4,13,40,220,314
4,13,34,68,166
4,13,32,95,654
4,13,50,54,37
4,13,25,115,3206
4,13,100,40,2
4,13,18,148,109415
4,13,20,79,62906
4,13,111,36,28
4,13,107,80,56
4,13,30,49,1177
4,13,49,104,7
4,13,88,71,705
4,13,26,53,6811
4,13,123,43,4
4,13,9,71,34027
4,13,104,82,64
4,13,33,44,972
4,13,62,77,18
4,13,22,7,35502
4,14,44,213,111
4,14,103,160,251
4,14,28,95,4233
4,14,105,117,35
4,14,13,158,108067
4,14,71,118,87
4,14,7,65,5844
4,14,46,157,29
4,14,48,131,7
4,14,19,128,144177
4,14,41,190,12
4,14,14,269,147772
4,14,67,130,24
4,14,17,51,201894
4,14,61,95,37
4,14,102,82,294
4,14,110,112,425
4,14,108,78,5370
4,14,75,252,24
4,14,73,169,22
4,14,60,108,12
4,14,68,103,37
4,14,79,130,142
4,14,23,95,21229
4,14,42,122,8
4,14,115,104,43452
4,14,52,188,32
4,14,122,107,14
4,14,1,172,75252
4,14,72,114,85
4,14,109,145,149
4,14,24,71,39413
4,14,81,97,56
4,14,90,110,1745
4,14,112,63,466
4,14,43,192,12
4,14,84,138,5953
4,14,47,164,13
4,14,77,105,140
4,14,101,73,7
4,14,83,107,75
4,14,113,135,32576
4,14,120,125,175
4,14,70,129,138
4,14,69,72,7
4,14,66,80,62
4,14,114,134,3583
4,14,76,48,957
4,14,63,85,41
4,14,45,128,12
4,14,106,78,94
4,14,10,73,56919
4,14,78,91,1311
4,14,6,84,72280
4,14,5,109,41546
4,14,94,53,1953
4,14,40,230,297
4,14,34,81,192
4,14,32,111,984
4,14,50,72,38
4,14,25,155,3624
4,14,18,161,115323
4,14,20,84,68618
4,14,111,49,23
4,14,107,77,90
4,14,30,76,1108
4,14,49,113,16
4,14,88,82,633
4,14,26,65,7207
4,14,123,44,2
4,14,9,90,37409
4,14,104,107,133
4,14,33,61,1040
4,14,62,132,19
4,14,22,8,40203
4,14,100,10,1000
4,15,44,216,92
4,15,103,172,288
4,15,28,103,3217
4,15,105,115,57
4,15,13,173,92543
4,15,71,172,101
4,15,7,90,5437
4,15,46,182,37
4,15,48,172,5
4,15,19,139,141021
4,15,41,185,42
4,15,14,287,129299
4,15,67,165,18
4,15,17,46,176198
4,15,61,122,38
4,15,102,107,384
4,15,110,134,380
4,15,108,84,4204
4,15,75,297,38
4,15,73,185,31
4,15,60,138,11
4,15,68,113,57
4,15,79,127,102
4,15,23,110,20517
4,15,42,166,11
4,15,115,124,41228
4,15,52,222,37
4,15,1,145,62893
4,15,72,116,101
4,15,109,129,181
4,15,24,99,38280
4,15,81,87,93
4,15,90,113,1696
4,15,112,88,406
4,15,43,194,57
4,15,84,168,5199
4,15,47,162,15
4,15,77,118,149
4,15,101,90,4
4,15,83,125,54
4,15,113,169,34378
4,15,120,151,144
4,15,70,179,95
4,15,69,98,18
4,15,66,102,57
4,15,114,176,3035
4,15,76,50,735
4,15,63,88,32
4,15,45,140,7
4,15,106,124,76
4,15,10,72,51195
4,15,78,103,1251
4,15,6,98,65581
4,15,5,129,36987
4,15,94,54,1890
4,15,40,255,333
4,15,34,88,174
4,15,32,110,678
4,15,50,90,36
4,15,25,174,3578
4,15,100,50,2
4,15,18,170,103759
4,15,20,86,66978
4,15,111,64,52
4,15,107,117,155
4,15,30,83,1023
4,15,49,141,27
4,15,88,81,567
4,15,26,68,7067
4,15,123,53,1
4,15,9,105,32635
4,15,104,107,96
4,15,33,63,971
4,15,62,125,31
4,15,22,11,45248
4,15,122,10,1000
4,16,44,248,98
4,16,103,175,310
4,16,28,118,2908
4,16,105,109,37
4,16,13,181,74484
4,16,71,138,83
4,16,7,70,4446
4,16,46,142,38
4,16,48,170,11
4,16,19,126,114622
4,16,41,147,11
4,16,14,280,95982
4,16,67,175,28
4,16,17,52,138559
4,16,61,122,42
4,16,102,110,372
4,16,110,141,418
4,16,108,88,4223
4,16,75,294,43
4,16,73,193,28
4,16,60,125,22
4,16,68,92,70
4,16,79,131,111
4,16,23,155,17711
4,16,42,151,9
4,16,115,115,42030
4,16,52,225,17
4,16,122,76,4
4,16,1,166,48518
4,16,72,98,74
4,16,109,138,138
4,16,24,126,33130
4,16,81,104,48
4,16,90,132,1283
4,16,112,79,319
4,16,43,176,22
4,16,84,119,3947
4,16,47,140,23
4,16,77,139,132
4,16,101,89,10
4,16,83,101,47
4,16,113,145,34359
4,16,120,134,145
4,16,70,158,147
4,16,69,95,18
4,16,66,104,122
4,16,114,156,2375
4,16,76,64,693
4,16,63,97,25
4,16,45,122,11
4,16,106,103,79
4,16,10,67,41043
4,16,78,102,1043
4,16,6,112,53870
4,16,5,95,31065
4,16,94,62,1853
4,16,40,243,336
4,16,34,95,137
4,16,32,110,708
4,16,50,113,27
4,16,25,153,3193
4,16,18,163,83988
4,16,20,89,58972
4,16,111,39,40
4,16,107,82,131
4,16,30,85,803
4,16,49,119,19
4,16,88,84,402
4,16,26,45,6146
4,16,123,45,3
4,16,9,103,29492
4,16,104,111,87
4,16,33,61,665
4,16,62,107,35
4,16,22,11,34766
4,16,100,10,1000
4,17,44,251,175
4,17,103,170,246
4,17,28,155,5229
4,17,105,145,41
4,17,13,158,100987
4,17,71,153,132
4,17,7,68,6196
4,17,46,209,33
4,17,48,162,5
4,17,19,144,150039
4,17,41,155,20
4,17,14,298,113057
4,17,67,208,33
4,17,17,63,193751
4,17,61,107,20
4,17,102,107,338
4,17,110,128,333
4,17,108,78,5676
4,17,75,298,47
4,17,73,198,30
4,17,60,118,16
4,17,68,81,72
4,17,79,139,121
4,17,23,144,24049
4,17,42,150,22
4,17,115,123,46200
4,17,52,215,19
4,17,122,83,1
4,17,1,160,61744
4,17,72,104,70
4,17,109,135,105
4,17,24,106,41826
4,17,81,116,67
4,17,90,123,1610
4,17,112,85,278
4,17,43,199,42
4,17,84,115,5767
4,17,47,161,14
4,17,77,134,160
4,17,101,95,12
4,17,83,108,86
4,17,113,114,32385
4,17,120,115,139
4,17,70,130,189
4,17,69,77,29
4,17,66,112,126
4,17,114,175,2524
4,17,76,48,993
4,17,63,102,9
4,17,45,132,4
4,17,106,131,91
4,17,10,73,48839
4,17,78,89,1705
4,17,6,138,70541
4,17,5,113,40118
4,17,94,61,2570
4,17,40,204,682
4,17,34,105,166
4,17,32,130,1746
4,17,50,91,33
4,17,25,170,5121
4,17,100,48,2
4,17,18,190,107386
4,17,20,87,71276
4,17,111,44,23
4,17,107,80,104
4,17,30,68,1380
4,17,49,125,34
4,17,88,94,591
4,17,26,48,9200
4,17,9,104,41894
4,17,104,105,63
4,17,33,68,1049
4,17,62,127,58
4,17,22,13,40517
4,17,123,10,1000
4,18,44,282,154
4,18,103,168,215
4,18,28,116,5873
4,18,105,148,48
4,18,13,154,139717
4,18,71,156,175
4,18,7,83,9809
4,18,46,195,56
4,18,48,161,13
4,18,19,129,177282
4,18,41,146,35
4,18,14,269,158045
4,18,67,174,29
4,18,17,55,237576
4,18,61,136,18
4,18,102,114,260
4,18,110,123,307
4,18,108,100,5214
4,18,75,297,37
4,18,73,212,32
4,18,60,107,12
4,18,68,80,76
4,18,79,144,248
4,18,23,143,27728
4,18,42,139,12
4,18,115,122,43851
4,18,52,213,33
4,18,122,102,15
4,18,1,136,81579
4,18,72,105,114
4,18,109,145,149
4,18,24,109,50226
4,18,81,133,142
4,18,90,123,3422
4,18,112,78,261
4,18,43,225,40
4,18,84,119,8484
4,18,47,153,17
4,18,77,153,239
4,18,101,78,15
4,18,83,128,96
4,18,113,145,31003
4,18,120,144,160
4,18,70,132,168
4,18,69,100,40
4,18,66,98,54
4,18,114,155,2932
4,18,76,61,1658
4,18,63,123,14
4,18,45,148,7
4,18,106,106,60
4,18,10,66,74472
4,18,78,94,2570
4,18,6,106,99851
4,18,5,98,53133
4,18,94,71,3766
4,18,40,213,653
4,18,34,100,308
4,18,32,122,1550
4,18,50,91,47
4,18,25,150,5801
4,18,100,49,6
4,18,18,177,152365
4,18,20,80,87583
4,18,111,50,22
4,18,107,103,56
4,18,30,72,1600
4,18,49,148,15
4,18,88,81,1325
4,18,26,61,8146
4,18,9,146,58298
4,18,104,127,78
4,18,33,61,1291
4,18,62,123,13
4,18,22,8,39591
4,18,123,10,1000
4,19,44,234,113
4,19,103,165,163
4,19,28,99,5165
4,19,105,125,55
4,19,13,167,165141
4,19,71,112,177
4,19,7,67,12852
4,19,46,195,50
4,19,48,152,7
4,19,19,128,174956
4,19,41,126,63
4,19,14,221,187471
4,19,67,171,32
4,19,17,65,245327
4,19,61,100,42
4,19,102,108,283
4,19,110,143,275
4,19,108,72,4067
4,19,75,355,22
4,19,73,212,24
4,19,60,119,9
4,19,68,87,82
4,19,79,138,388
4,19,23,165,26783
4,19,42,136,18
4,19,115,138,41124
4,19,52,238,29
4,19,122,93,10
4,19,1,93,94688
4,19,72,101,154
4,19,109,133,190
4,19,24,90,48274
4,19,81,117,232
4,19,90,109,5063
4,19,112,71,315
4,19,43,244,45
4,19,84,89,10403
4,19,47,159,51
4,19,77,126,337
4,19,101,91,9
4,19,83,115,172
4,19,113,161,31419
4,19,120,108,141
4,19,70,148,182
4,19,69,81,27
4,19,66,102,54
4,19,114,160,2815
4,19,76,48,1944
4,19,63,106,25
4,19,45,128,14
4,19,106,92,61
4,19,10,77,87784
4,19,78,79,3456
4,19,6,91,126688
4,19,5,79,64095
4,19,94,60,4489
4,19,40,229,504
4,19,34,82,341
4,19,32,151,1356
4,19,50,87,59
4,19,25,138,4538
4,19,100,45,20
4,19,18,194,181257
4,19,20,67,89515
4,19,111,52,22
4,19,107,66,67
4,19,30,81,1756
4,19,49,114,14
4,19,88,79,1904
4,19,26,52,7266
4,19,123,40,1
4,19,9,101,75149
4,19,104,113,89
4,19,33,58,1394
4,19,62,128,30
4,19,22,6,36867
4,20,44,229,134
4,20,103,159,204
4,20,28,115,4224
4,20,105,129,39
4,20,13,128,171408
4,20,71,139,218
4,20,7,55,16099
4,20,46,195,49
4,20,48,162,6
4,20,19,71,144809
4,20,41,130,40
4,20,14,206,186819
4,20,67,191,44
4,20,17,41,227242
4,20,61,122,37
4,20,102,119,255
4,20,110,121,243
4,20,108,69,4403
4,20,75,401,30
4,20,73,189,47
4,20,60,103,8
4,20,68,114,113
4,20,79,142,564
4,20,23,137,21170
4,20,42,188,11
4,20,115,119,38636
4,20,52,227,24
4,20,122,101,9
4,20,1,73,95793
4,20,72,91,196
4,20,109,133,131
4,20,24,93,38066
4,20,81,113,399
4,20,90,94,6805
4,20,112,83,344
4,20,43,246,59
4,20,84,87,9723
4,20,47,170,31
4,20,77,148,569
4,20,101,90,11
4,20,83,123,308
4,20,113,170,32917
4,20,120,135,125
4,20,70,150,152
4,20,69,102,18
4,20,66,81,50
4,20,114,154,3257
4,20,76,67,2067
4,20,63,107,30
4,20,45,114,23
4,20,106,119,48
4,20,10,66,85663
4,20,78,69,3966
4,20,6,68,138333
4,20,5,59,69651
4,20,94,67,5427
4,20,40,265,421
4,20,34,91,385
4,20,32,137,1084
4,20,50,98,44
4,20,25,165,3734
4,20,18,167,155651
4,20,20,55,71982
4,20,111,57,24
4,20,107,89,60
4,20,30,63,1555
4,20,49,123,18
4,20,88,71,2379
4,20,26,79,6408
4,20,9,99,86425
4,20,104,120,85
4,20,33,77,1193
4,20,62,106,18
4,20,22,5,29418
4,20,123,10,1000
4,20,100,10,1000
4,21,44,180,194
4,21,103,134,141
4,21,28,101,4848
4,21,105,141,28
4,21,13,119,168609
4,21,71,138,371
4,21,7,68,18866
4,21,46,190,54
4,21,48,167,20
4,21,19,74,130913
4,21,41,133,30
4,21,14,209,189315
4,21,67,197,21
4,21,17,36,211159
4,21,61,110,33
4,21,102,91,252
4,21,110,112,354
4,21,108,76,4567
4,21,75,307,52
4,21,73,194,55
4,21,60,94,16
4,21,68,70,147
4,21,79,133,799
4,21,23,146,19025
4,21,42,150,15
4,21,115,113,42363
4,21,52,219,54
4,21,122,87,13
4,21,1,62,94429
4,21,72,82,217
4,21,109,123,126
4,21,24,83,33119
4,21,81,109,485
4,21,90,127,8502
4,21,112,65,394
4,21,43,220,67
4,21,84,52,10237
4,21,47,172,39
4,21,77,113,657
4,21,101,85,9
4,21,83,105,460
4,21,113,162,34000
4,21,120,94,72
4,21,70,128,218
4,21,69,101,49
4,21,66,60,60
4,21,114,135,3629
4,21,76,42,2005
4,21,63,102,32
4,21,45,104,27
4,21,106,118,59
4,21,10,54,83291
4,21,78,60,5162
4,21,6,76,149138
4,21,5,49,70917
4,21,94,58,6012
4,21,40,279,397
4,21,34,83,486
4,21,32,152,1195
4,21,50,75,63
4,21,25,160,3671
4,21,100,51,15
4,21,18,146,156818
4,21,20,50,74369
4,21,111,51,33
4,21,107,69,81
4,21,30,79,1586
4,21,49,130,17
4,21,88,86,3068
4,21,26,47,6781
4,21,123,39,7
4,21,9,78,102246
4,21,104,117,130
4,21,33,73,1370
4,21,62,99,19
4,21,22,0,22077
4,22,44,248,212
4,22,103,150,159
4,22,28,87,5257
4,22,105,143,26
4,22,13,119,173324
4,22,71,123,499
4,22,7,64,24526
4,22,46,210,64
4,22,48,163,39
4,22,19,61,125792
4,22,41,112,40
4,22,14,177,191036
4,22,67,191,44
4,22,17,45,205719
4,22,61,117,46
4,22,102,108,235
4,22,110,88,486
4,22,108,81,5098
4,22,75,348,31
4,22,73,173,62
4,22,60,107,11
4,22,68,85,193
4,22,79,149,1128
4,22,23,114,18380
4,22,42,148,10
4,22,115,169,39108
4,22,52,199,28
4,22,122,92,10
4,22,1,62,92570
4,22,72,98,273
4,22,109,116,119
4,22,24,64,32539
4,22,81,114,656
4,22,90,96,11323
4,22,112,54,478
4,22,43,239,69
4,22,84,50,11949
4,22,47,152,32
4,22,77,114,1057
4,22,101,85,13
4,22,83,114,627
4,22,113,153,30847
4,22,120,145,103
4,22,70,130,290
4,22,69,79,29
4,22,66,79,63
4,22,114,143,4705
4,22,76,40,2504
4,22,63,86,45
4,22,45,89,31
4,22,106,112,71
4,22,10,68,86309
4,22,78,48,7720
4,22,6,90,158373
4,22,5,38,73278
4,22,94,57,7620
4,22,40,246,397
4,22,34,92,583
4,22,32,149,1381
4,22,50,73,90
4,22,25,122,3690
4,22,100,61,2
4,22,18,113,170846
4,22,20,41,82899
4,22,111,56,37
4,22,107,59,79
4,22,30,76,2063
4,22,49,101,32
4,22,88,75,4683
4,22,26,39,6683
4,22,123,45,8
4,22,9,97,122099
4,22,104,93,193
4,22,33,70,1705
4,22,62,69,46
4,22,22,6,18614
4,23,44,219,227
4,23,103,143,95
4,23,28,77,5940
4,23,105,95,43
4,23,13,85,173504
4,23,71,134,772
4,23,7,112,34400
4,23,46,176,99
4,23,48,129,19
4,23,19,68,108015
4,23,41,107,52
4,23,14,148,182387
4,23,67,197,52
4,23,17,51,189046
4,23,61,76,72
4,23,102,109,283
4,23,110,94,619
4,23,108,94,6278
4,23,75,292,50
4,23,73,177,119
4,23,60,111,31
4,23,68,106,323
4,23,79,127,1684
4,23,23,122,17885
4,23,42,165,29
4,23,115,182,33662
4,23,52,165,75
4,23,122,48,8
4,23,1,61,89564
4,23,72,83,416
4,23,109,119,131
4,23,24,83,29989
4,23,81,86,1196
4,23,90,91,18431
4,23,112,37,637
4,23,43,211,71
4,23,84,37,14442
4,23,47,196,30
4,23,77,122,1563
4,23,101,80,21
4,23,83,114,1457
4,23,113,167,28455
4,23,120,130,84
4,23,70,115,457
4,23,69,81,31
4,23,66,74,103
4,23,114,189,7160
4,23,76,37,3426
4,23,63,90,59
4,23,45,84,40
4,23,106,119,75
4,23,10,69,84243
4,23,78,47,10973
4,23,6,135,167098
4,23,5,49,81502
4,23,94,88,13416
4,23,40,228,500
4,23,34,56,731
4,23,32,110,1606
4,23,50,69,124
4,23,25,110,4872
4,23,100,57,10
4,23,18,130,173666
4,23,20,35,69499
4,23,111,42,44
4,23,107,68,127
4,23,30,99,2334
4,23,49,104,33
4,23,88,62,6701
4,23,26,50,6802
4,23,123,51,5
4,23,9,132,143493
4,23,104,121,254
4,23,33,55,2115
4,23,62,80,42
4,23,22,7,15529
5,0,44,234,249
5,0,103,141,83
5,0,28,94,6238
5,0,105,111,35
5,0,13,143,167779
5,0,71,132,1000
5,0,7,135,46511
5,0,46,171,120
5,0,48,138,33
5,0,19,64,81696
5,0,41,95,74
5,0,14,130,164693
5,0,67,230,70
5,0,17,52,149851
5,0,61,92,86
5,0,102,89,287
5,0,110,109,849
5,0,108,109,7103
5,0,75,306,53
5,0,73,180,185
5,0,60,119,45
5,0,68,96,375
5,0,79,138,2164
5,0,23,109,13261
